app_id,category,reviews,size,installs,price,suitable_for,last_update,latest_ver,popularity
369850,GAME,776730,49M,"10,000,000+",0,Everyone 10+,"July 26, 2018",2.23,High
8946,PERSONALIZATION,32613,3.2M,"1,000,000+",0,Everyone,"May 31, 2018",3.11,High
393125,FAMILY,1,27M,100+,$4.99,Everyone,"March 28, 2018",1.5.2,High
387378,HEALTH_AND_FITNESS,48276,7.5M,"1,000,000+",0,Everyone,"August 4, 2018",3.0.6,High
109805,TOOLS,262,37M,"10,000+",0,Everyone,"September 20, 2016",1.0.0,Low
755714,TOOLS,251,3.8M,"1,000+",$0.99,Everyone,"August 5, 2018",4.1.4,High
724632,GAME,35,3.1M,"10,000+",0,Everyone,"July 29, 2016",1.0.0,High
237057,VIDEO_PLAYERS,3,2.8M,500+,0,Everyone,"November 26, 2017",1.0,High
841425,FAMILY,121,6.3M,"10,000+",0,Everyone,"December 26, 2017",2.0,Low
903716,LIFESTYLE,14,2.6M,100+,0,Everyone,"October 13, 2017",2.4,High
263223,SOCIAL,25562,31M,"5,000,000+",0,Teen,"August 2, 2018",2.6.10,High
823897,FAMILY,9,28M,500+,0,Everyone,"September 28, 2016",314007,Low
208629,VIDEO_PLAYERS,9879473,40M,"100,000,000+",0,Teen,"August 4, 2018",7.2.1,High
517462,TOOLS,58366,6.3M,"1,000,000+",0,Everyone,"December 7, 2017",1.0,High
895194,BOOKS_AND_REFERENCE,29551,67M,"1,000,000+",0,Everyone,"April 6, 2018",1.0.7,High
273478,TOOLS,78,375k,"10,000+",0,Everyone,"April 1, 2018",0.6,High
279025,NEWS_AND_MAGAZINES,29,37M,"5,000+",0,Everyone 10+,"May 23, 2018",2.1.1,Low
246375,FAMILY,111,3.3M,"5,000+",0,Everyone,"March 18, 2016",1.7,Low
830842,FINANCE,1,8.4M,50+,0,Everyone,"April 20, 2017",1.2,High
31588,TOOLS,15,228k,"5,000+",0,Everyone,"September 10, 2016",1.3,Low
834699,BEAUTY,36,6.7M,"10,000+",0,Everyone,"July 26, 2018",6.0,High
292371,HEALTH_AND_FITNESS,18,13M,100+,0,Everyone,"February 6, 2018",1.0.6,High
343566,NEWS_AND_MAGAZINES,210,18M,"10,000+",0,Everyone,"May 31, 2018",4.29.0.9,High
533574,HEALTH_AND_FITNESS,961,1.3M,"100,000+",0,Everyone,"February 27, 2018",1.5,Low
215706,HEALTH_AND_FITNESS,106547,54M,"1,000,000+",0,Everyone,"July 27, 2018",18.7.1,High
746787,MEDICAL,650,27M,"100,000+",0,Everyone,"July 23, 2018",4.23.0,Low
874943,TOOLS,85,19M,"1,000+",0,Everyone,"July 5, 2018",1.20,High
281476,TOOLS,7,5.2M,500+,0,Everyone,"June 19, 2017",1.0.2,Low
467036,LIFESTYLE,29,3.2M,"1,000+",0,Everyone,"July 25, 2018",1.3,High
877860,TOOLS,164,144k,"5,000+",$4.99,Everyone,"March 14, 2015",1.3,Low
431538,GAME,5418675,96M,"100,000,000+",0,Everyone,"June 13, 2018",1.751,High
542473,FAMILY,7420,7.4M,"50,000+",$4.99,Teen,"November 10, 2014",1.2.5,High
272347,DATING,2,16M,100+,0,Mature 17+,"July 17, 2018",2.5,Low
54424,SPORTS,169,19M,"10,000+",0,Everyone,"July 27, 2018",2.0.855.33,High
326765,FAMILY,54,4.3M,"10,000+",0,Everyone,"April 30, 2018",1.0,Low
184212,FAMILY,23,17M,"10,000+",0,Everyone,"September 12, 2016",1.0,High
105513,TOOLS,3703,3.8M,"100,000+",0,Everyone,"August 5, 2018",4.1.4,High
181244,FAMILY,10,2.5M,100+,0,Everyone,"June 30, 2018",82.2.5.41.2.62.432271.42921,High
764216,SOCIAL,5,1.8M,5+,0,Everyone,"August 4, 2018",1.2.4,High
961240,TOOLS,351267,5.0M,"10,000,000+",0,Everyone,"February 9, 2018",3.1.0,High
383719,MEDICAL,30,4.1M,"1,000+",0,Everyone,"June 21, 2017",4.1.0,High
235538,BOOKS_AND_REFERENCE,4478,9.5M,"100,000+",0,Everyone 10+,"July 31, 2017",1.1,High
672695,EDUCATION,9321,27M,"1,000,000+",0,Everyone,"July 18, 2018",2.9.0,High
397459,BOOKS_AND_REFERENCE,313,6.9M,"50,000+",0,Everyone,"August 4, 2018",0.7,High
667676,LIFESTYLE,6627,18M,"500,000+",0,Everyone,"August 1, 2018",2.5.1,Low
460226,FAMILY,162,9.0M,"10,000+",0,Teen,"October 22, 2017",1.2,Low
967876,FAMILY,580160,29M,"5,000,000+",0,Everyone,"June 13, 2018",1.7.5,High
34265,HEALTH_AND_FITNESS,10445,48M,"500,000+",0,Everyone,"July 2, 2018",112.0,High
680786,SPORTS,3,12M,"1,000+",0,Everyone,"February 23, 2018",5.5.4,Low
11645,ART_AND_DESIGN,149,3.5M,"1,000+",$1.99,Everyone,"July 30, 2018",1.2.2,High
802825,BOOKS_AND_REFERENCE,218451,4.7M,"10,000,000+",0,Everyone,"May 20, 2018",3.2.3,High
378212,BUSINESS,41625,5.4M,"1,000,000+",0,Everyone,"December 21, 2017",2.3.4,High
693685,TOOLS,688,5.5M,"100,000+",0,Everyone,"September 5, 2017",2.3.5,Low
63065,PRODUCTIVITY,7566,4.0M,"500,000+",0,Everyone,"July 21, 2018",67,High
999107,TOOLS,801054,8.9M,"10,000,000+",0,Everyone,"August 1, 2018",4.3.0,High
508669,FINANCE,1308,3.7M,"100,000+",0,Everyone,"June 8, 2015",13.0,High
720702,GAME,299046,47M,"10,000,000+",0,Mature 17+,"July 12, 2018",0.9.5,High
856557,LIFESTYLE,3031,2.7M,"1,000,000+",0,Everyone,"July 3, 2018",1.5.3,Low
829375,TOOLS,648380,24M,"10,000,000+",0,Everyone,"August 1, 2018",4.6.4,High
620081,VIDEO_PLAYERS,81,22M,"10,000+",0,Everyone,"July 21, 2016",1.3.21.3,Low
720112,GAME,19291,5.1M,"1,000,000+",0,Everyone,"January 2, 2018",1.24,Low
509813,BUSINESS,4,24M,100+,0,Everyone,"July 24, 2018",5.1.1,High
165018,FINANCE,60449,100M,"1,000,000+",0,Everyone,"July 23, 2018",2.9.12,High
386720,LIBRARIES_AND_DEMO,1267,55M,"100,000+",0,Everyone,"August 2, 2018",5.1.2,Low
702576,FAMILY,4,1.7M,100+,0,Teen,"June 28, 2015",1,High
103768,PHOTOGRAPHY,201,2.5M,"10,000+",0,Everyone,"May 2, 2017",2.1,Low
86235,HEALTH_AND_FITNESS,69279,10M,"10,000,000+",0,Everyone,"July 23, 2018",1.1.8,High
824122,TRAVEL_AND_LOCAL,620534,9.8M,"10,000,000+",0,Everyone,"July 30, 2018",5.7.3,High
892293,FAMILY,5227,1.9M,"500,000+",0,Everyone,"November 20, 2015",1.0,High
195096,BOOKS_AND_REFERENCE,21336,23M,"1,000,000+",0,Everyone,"June 20, 2018",1.28,High
984850,MAPS_AND_NAVIGATION,4501,26M,"100,000+",0,Teen,"July 25, 2018",3.5.1,High
754740,SPORTS,26,15M,"1,000+",0,Everyone,"May 9, 2017",2.1.1,Low
440124,FOOD_AND_DRINK,17,3.1M,"10,000+",0,Everyone,"March 8, 2017",1.6.3,Low
601062,COMMUNICATION,11,5.2M,"1,000+",0,Everyone,"July 26, 2018",2.0.1,Low
969580,GAME,1385093,35M,"100,000,000+",0,Everyone,"August 2, 2018",1.7.40,High
598740,SHOPPING,178497,9.1M,"10,000,000+",0,Everyone,"August 2, 2018",4.33.0,High
296998,FAMILY,13,6.0M,100+,0,Everyone,"August 2, 2018",1.0.4,High
200722,FAMILY,39480,14M,"500,000+",0,Everyone,"June 16, 2017",4.1.1,High
774003,PRODUCTIVITY,3,28M,10+,0,Everyone,"December 6, 2016",0.1.7,High
376103,HEALTH_AND_FITNESS,50294,11M,"1,000,000+",0,Everyone,"July 9, 2018",3.0.7,High
463797,PHOTOGRAPHY,11677,19M,"1,000,000+",0,Everyone,"July 5, 2018",1.0.3,High
31930,FOOD_AND_DRINK,1398,10M,"100,000+",0,Everyone 10+,"June 14, 2018",1.0,High
79461,FAMILY,244797,52M,"5,000,000+",0,Teen,"July 30, 2018",1.24.09,High
673429,PERSONALIZATION,4856,18M,"50,000+",$2.49,Everyone,"January 31, 2018",1.5.3,High
725009,PHOTOGRAPHY,582,28M,"100,000+",0,Everyone,"September 11, 2015",1.1.6,Low
619915,NEWS_AND_MAGAZINES,4,10M,100+,0,Everyone,"July 23, 2018",2.0.0,High
40786,COMMUNICATION,4,8.1M,100+,0,Everyone,"August 30, 2014",1.3.0,High
144498,DATING,158,4.5M,"10,000+",0,Mature 17+,"July 5, 2018",8.2,High
705045,FINANCE,3596,19M,"100,000+",0,Everyone,"July 20, 2018",16.6,High
773096,LIFESTYLE,88,43M,"10,000+",0,Everyone,"June 30, 2018",1.8.1,Low
300385,FAMILY,36,7.1M,"1,000+",0,Everyone,"March 12, 2018",1.3,High
118331,FINANCE,381788,32M,"10,000,000+",0,Everyone,"August 2, 2018",3.22.0,High
441224,SPORTS,2317,5.9M,"50,000+",0,Everyone,"July 26, 2018",2.0.20,High
523449,FINANCE,314,35M,"10,000+",0,Everyone,"March 14, 2017",6.5.32,Low
250040,FINANCE,36,9.4M,"1,000+",$1.99,Everyone,"November 16, 2015",1.3.3,Low
173677,TOOLS,99,71M,"10,000+",0,Everyone,"July 26, 2018",1.0.9,Low
82092,BOOKS_AND_REFERENCE,82,2.7M,"10,000+",0,Everyone,"March 27, 2018",2.0,Low
959072,ENTERTAINMENT,16372,13M,"500,000+",0,Teen,"July 18, 2018",1.16,High
368681,GAME,13118,47M,"500,000+",0,Teen,"June 25, 2018",1.0.19,High
49198,LIFESTYLE,499,6.9M,"50,000+",0,Everyone,"May 10, 2018",1.2.7,High
665791,MEDICAL,250,23M,"100,000+",0,Everyone,"July 9, 2018",1.2.0,Low
272122,TOOLS,78,3.3M,"10,000+",0,Everyone,"October 11, 2013",1.2.10,Low
765489,FAMILY,221691,94M,"5,000,000+",0,Teen,"August 6, 2018",1.20.22,High
295825,DATING,13046,13M,"500,000+",0,Mature 17+,"July 31, 2018",4.17.2,High
496111,GAME,396090,26M,"10,000,000+",0,Teen,"May 30, 2018",1.7.0,High
331092,FAMILY,36,9.4M,"1,000+",0,Teen,"June 25, 2018",3.8.0,High
60613,PERSONALIZATION,4,31M,50+,$0.99,Everyone,"April 27, 2018",1.1,High
341090,GAME,55952,61M,"1,000,000+",0,Everyone 10+,"July 13, 2017",1.0.10,High
596550,FAMILY,23,4.3M,"1,000+",0,Everyone,"August 28, 2017",1.3,High
566873,PRODUCTIVITY,1,6.6M,100+,0,Everyone,"March 15, 2018",41.9,Low
684978,GAME,745684,83M,"5,000,000+",0,Teen,"July 17, 2018",3.0.2,High
6457,TRAVEL_AND_LOCAL,8,18M,"1,000+",0,Everyone,"June 22, 2018",1.73,High
560391,MEDICAL,6035,8.9M,"100,000+",0,Everyone,"July 5, 2018",1.2.0,High
725656,FAMILY,3,1.8M,100+,0,Mature 17+,"December 26, 2016",3.1,High
964703,FAMILY,31134,48M,"1,000,000+",0,Everyone 10+,"August 2, 2018",1.10.6,High
417446,LIFESTYLE,8,12M,"1,000+",0,Everyone,"November 14, 2016",2.0.18.23,Low
472850,PERSONALIZATION,1724,21M,"100,000+",0,Mature 17+,"June 26, 2018",5.34.10,High
57904,BOOKS_AND_REFERENCE,123,6.5M,"1,000+",0,Everyone,"March 15, 2017",3.15317,High
662960,PHOTOGRAPHY,4400,8.3M,"1,000,000+",0,Everyone,"July 28, 2018",2.0.1,High
244064,TOOLS,2221,4.9M,"5,000,000+",0,Everyone,"October 3, 2017",1.8.2.7,Low
7438,FAMILY,53,4.4M,"1,000+",0,Everyone,"February 28, 2018",1.3,High
126901,AUTO_AND_VEHICLES,189,16M,"10,000+",0,Everyone,"July 3, 2018",1.1.6,High
519583,NEWS_AND_MAGAZINES,81,6.7M,"10,000+",0,Mature 17+,"November 27, 2017",3.4.5,Low
943665,FINANCE,1231,14M,"10,000+",0,Everyone,"June 12, 2018",5.9.1.0,High
57863,ENTERTAINMENT,736864,20M,"10,000,000+",0,Teen,"January 19, 2018",3.17.2,High
970351,FAMILY,663,25M,"50,000+",0,Everyone,"February 9, 2018",3.0.0,High
875815,FAMILY,49210,99M,"1,000,000+",0,Everyone 10+,"July 5, 2018",1.2.1107,High
113435,TOOLS,2674051,26M,"50,000,000+",0,Everyone,"August 6, 2018",2.1.69,High
154799,PERSONALIZATION,1,46M,10+,$0.99,Everyone,"May 21, 2018",1.1,High
934398,FAMILY,10,30M,"1,000+",$2.99,Everyone,"December 18, 2017",1.3,High
584022,EDUCATION,142632,6.9M,"5,000,000+",0,Everyone,"July 12, 2018",2.8,High
131824,COMICS,34,12M,"5,000+",0,Everyone,"July 31, 2018",1.0.5,High
407018,PHOTOGRAPHY,1283,8.2M,"100,000+",0,Everyone,"June 21, 2018",1.2.7,Low
51745,HEALTH_AND_FITNESS,12705,15M,"1,000,000+",0,Everyone,"July 10, 2018",1.0.2,High
162574,FAMILY,23682,9.8M,"1,000,000+",0,Teen,"June 14, 2018",6.2,Low
78026,FAMILY,3347,15M,"100,000+",0,Everyone,"July 18, 2018",1.1.15.12,Low
651121,FAMILY,12,8.4M,500+,0,Teen,"June 27, 2018",3.8.0,High
164800,COMMUNICATION,5,2.4M,100+,0,Teen,"April 27, 2016",1.4,Low
76045,TOOLS,9,1.5M,100+,0,Everyone,"April 5, 2017",1.0,High
202424,GAME,515657,63M,"10,000,000+",0,Everyone,"June 5, 2018",1.7.1,High
985915,BOOKS_AND_REFERENCE,3776,12M,"100,000+",0,Everyone,"February 7, 2018",2.12.0,High
238416,GAME,416540,99M,"10,000,000+",0,Everyone 10+,"May 30, 2018",1.14.0,High
806649,TOOLS,4,2.0M,"1,000+",0,Everyone,"March 16, 2016",1.0,Low
494212,PHOTOGRAPHY,1,2.5M,10+,$3.49,Everyone,"October 20, 2017",1.0,Low
361261,PHOTOGRAPHY,1320,9.5M,"50,000+",0,Everyone,"June 27, 2018",2.1.9,High
398179,LIFESTYLE,5,9.5M,100+,0,Everyone,"May 13, 2015",1.0,Low
821410,NEWS_AND_MAGAZINES,62740,8.6M,"500,000+",0,Mature 17+,"June 16, 2018",16.3,High
291574,TOOLS,24151,15M,"10,000,000+",0,Everyone,"August 6, 2018",11.7.0,Low
124506,FAMILY,1172,5.6M,"10,000+",0,Everyone,"October 9, 2017",1.1.2,Low
752893,FAMILY,22,8.6M,"1,000+",0,Teen,"June 27, 2018",3.8.0,High
208103,SOCIAL,111,5.9M,"1,000+",0,Everyone,"July 18, 2018",2.42,High
758922,GAME,4972230,9.9M,"100,000,000+",0,Everyone,"March 2, 2018",1.52,High
460672,NEWS_AND_MAGAZINES,256680,12M,"10,000,000+",0,Everyone,"July 24, 2018",6.7.15.7,High
81599,VIDEO_PLAYERS,381023,53M,"10,000,000+",0,Everyone,"July 26, 2018",2.7.8,Low
898519,FAMILY,1,5.6M,10+,0,Everyone,"June 27, 2018",1.0,High
106865,PRODUCTIVITY,57904,11M,"1,000,000+",0,Everyone,"July 1, 2018",12.8.2,High
532828,PARENTING,717,6.6M,"100,000+",0,Everyone,"December 30, 2017",1.6.0,High
580221,PHOTOGRAPHY,1159058,25M,"100,000,000+",0,Everyone,"August 3, 2018",2.73.672,High
959852,FINANCE,135,5.3M,"10,000+",0,Everyone,"June 4, 2018",2.13.0.65,Low
329546,GAME,2032,50M,"50,000+",0,Teen,"June 5, 2018",0.1.27,High
442491,LIBRARIES_AND_DEMO,2639,19M,"500,000+",0,Everyone,"December 11, 2017",6.0,High
441982,TRAVEL_AND_LOCAL,10,8.0M,500+,0,Everyone,"March 14, 2018",3.0.0,High
151176,MEDICAL,25,1.2M,"1,000+",$4.99,Everyone,"June 11, 2016",3.1.6,High
109722,ENTERTAINMENT,23063,17M,"1,000,000+",0,Everyone,"August 3, 2018",1.0.9,High
279249,GAME,189773,95M,"5,000,000+",0,Teen,"July 18, 2018",1.1.1,High
193696,FAMILY,7,3.5M,"1,000+",0,Everyone,"July 26, 2016",1.0,High
33957,DATING,1146,1.4M,"100,000+",0,Mature 17+,"February 25, 2016",2.2,Low
119542,FAMILY,6,8.1M,100+,0,Teen,"June 26, 2018",3.8.0,High
22356,TOOLS,1955,14M,"100,000+",0,Everyone,"March 17, 2018",1.0.8,High
809274,TOOLS,313,4.4M,"10,000+",$1.97,Everyone,"March 29, 2015",4.1,High
595892,MEDICAL,73,6.3M,"10,000+",0,Everyone,"December 8, 2017",2.7.36,High
851851,FINANCE,964,14M,"10,000+",0,Everyone,"June 12, 2018",5.9.1.0,High
713337,FAMILY,1,63M,10+,$4.99,Everyone,"April 4, 2018",1.0.59,High
840674,FAMILY,20267,46M,"1,000,000+",0,Everyone,"July 16, 2018",1.1.6.7,High
239110,FAMILY,113183,36M,"5,000,000+",0,Everyone,"December 15, 2017",10.6,Low
901136,PHOTOGRAPHY,285788,46M,"10,000,000+",0,Everyone,"December 4, 2017",1.8.0.170824.9,High
101015,GAME,62561,53M,"1,000,000+",0,Everyone,"July 31, 2018",2.4.11,High
593443,FAMILY,4,23M,10+,$14.99,Teen,"January 24, 2018",1.03,High
648912,NEWS_AND_MAGAZINES,53,5.9M,"10,000+",0,Teen,"June 19, 2018",1.7,High
760020,FOOD_AND_DRINK,556,23M,"100,000+",0,Teen,"January 25, 2018",2.0,High
223986,AUTO_AND_VEHICLES,250,1.1M,"100,000+",0,Everyone,"April 27, 2018",1.4,Low
942402,GAME,48615,24M,"10,000,000+",0,Everyone,"May 22, 2018",1.4.12,High
195508,PRODUCTIVITY,19302,7.2M,"5,000,000+",0,Everyone,"June 28, 2018",3.5.12,High
80465,GAME,169661,40M,"10,000,000+",0,Everyone,"August 1, 2018",1.246,High
599984,GAME,9881829,99M,"100,000,000+",0,Everyone,"July 3, 2018",3.7.2.51,High
560959,BOOKS_AND_REFERENCE,116,48M,"5,000+",$4.60,Everyone,"October 13, 2016",1.4,Low
396472,ART_AND_DESIGN,121,3.1M,"10,000+",0,Everyone,"July 3, 2018",2.8,High
144891,SPORTS,57,17M,"5,000+",0,Everyone,"June 26, 2018",3.0.0,High
995670,MEDICAL,625,8.4M,"10,000+",$3.99,Everyone,"January 8, 2017",2.1,High
919398,HEALTH_AND_FITNESS,56145,23M,"1,000,000+",0,Everyone,"August 1, 2018",7.3.4,High
957922,HEALTH_AND_FITNESS,45,13M,"5,000+",0,Everyone,"September 12, 2016",1.0,Low
873389,BUSINESS,13,21M,"1,000+",0,Teen,"September 20, 2017",1.0.3,Low
647160,FAMILY,185,72M,"1,000+",$4.99,Everyone,"May 1, 2018",1.16.5,High
794840,LIFESTYLE,147,9.8M,"10,000+",0,Everyone,"May 2, 2017",1.0.1,High
954244,COMMUNICATION,305347,39M,"10,000,000+",0,Teen,"July 27, 2018",7.1.8,High
165291,SPORTS,342,38M,"10,000+",0,Everyone,"August 6, 2018",2.22.0,High
811687,PRODUCTIVITY,2807,9.8M,"100,000+",0,Everyone,"December 15, 2016",0.74.11.12.2016,High
587301,GAME,196,35M,"10,000+",0,Everyone,"March 22, 2016",1.0.4,Low
972457,FINANCE,196,27M,"10,000+",0,Everyone,"August 20, 2017",1.8,Low
604824,LIBRARIES_AND_DEMO,831,24M,"100,000+",0,Everyone,"February 20, 2018",8.0,High
71837,SOCIAL,20,1.2M,100+,0,Teen,"November 10, 2016",1.2,High
367072,HOUSE_AND_HOME,3167,7.5M,"100,000+",0,Everyone,"August 3, 2018",2.0.0,High
42397,TOOLS,6,4.5M,50+,0,Everyone,"June 5, 2018",1.0.2,High
557957,GAME,358633,19M,"10,000,000+",0,Everyone,"May 3, 2018",1.32,High
953539,PERSONALIZATION,84779,8.5M,"5,000,000+",0,Everyone,"June 4, 2018",2.4,Low
239674,FINANCE,30,17M,"1,000+",0,Everyone,"May 27, 2018",1.4.0,Low
484254,PHOTOGRAPHY,52,1.8M,"10,000+",0,Everyone,"August 18, 2016",2.0.160818,Low
693057,PRODUCTIVITY,112,2.4M,"1,000+",$7.99,Everyone,"March 16, 2017",3.0,High
763884,BUSINESS,207372,11M,"5,000,000+",0,Everyone,"August 2, 2018",12.2.4,High
564277,GAME,183343,20M,"5,000,000+",0,Teen,"May 28, 2018",1.5.1,High
577140,LIBRARIES_AND_DEMO,26,2.5M,"1,000+",0,Everyone,"May 24, 2018",1.0,High
117863,FINANCE,46106,22M,"1,000,000+",0,Everyone,"July 31, 2018",1.28.0.5402,High
163694,BUSINESS,16,5.2M,500+,0,Everyone,"May 4, 2016",1.0.1,Low
438648,GAME,526595,49M,"10,000,000+",0,Everyone 10+,"June 26, 2018",2.9,High
233636,GAME,141529,24M,"5,000,000+",0,Everyone 10+,"August 1, 2018",2.0.6,High
27826,GAME,354373,66M,"10,000,000+",0,Everyone 10+,"October 12, 2017",1.2.7,High
919799,WEATHER,29344,22M,"500,000+",0,Everyone,"July 25, 2018",4.1.11,High
172972,SOCIAL,8369,63M,"50,000+",0,Teen,"July 13, 2018",1.8.19106,High
943837,TOOLS,16936,5.0M,"1,000,000+",0,Everyone,"January 25, 2018",2.94,High
774006,MEDICAL,78,72M,"50,000+",0,Everyone,"June 27, 2018",2.2.12,Low
14443,FAMILY,498,5.0M,"50,000+",0,Everyone,"October 15, 2017",2.0,High
327502,FAMILY,2683,25M,"10,000+",0,Mature 17+,"June 15, 2018",1.3.1,High
862166,FAMILY,9016,24M,"1,000,000+",0,Everyone,"August 6, 2018",0.9.34,High
820278,TOOLS,81747,9.1M,"10,000,000+",0,Everyone,"May 26, 2018",3.8.2,Low
169240,SPORTS,16257,14M,"500,000+",0,Everyone 10+,"February 3, 2017",2.8,High
646324,FAMILY,4,52M,50+,0,Everyone,"April 3, 2018",1.1,High
858956,EVENTS,1065,9.0M,"100,000+",0,Everyone,"May 31, 2018",1.3.2,High
760494,GAME,804,27M,"10,000+",0,Everyone,"July 18, 2018",1.0.4,High
505720,FAMILY,4798,30M,"500,000+",0,Teen,"June 13, 2018",1.9,Low
891885,NEWS_AND_MAGAZINES,89,5.7M,"5,000+",0,Everyone,"February 17, 2018",5.0,High
261536,MAPS_AND_NAVIGATION,179,10M,"10,000+",0,Everyone,"March 13, 2018",3.05,Low
951165,TOOLS,79,3.0M,"1,000+",0,Everyone,"November 8, 2017",2.9.9,High
200943,AUTO_AND_VEHICLES,994,2.9M,"100,000+",0,Everyone,"March 27, 2018",1.6,High
921973,TOOLS,20,26M,"5,000+",0,Everyone,"July 25, 2018",6.1.5,Low
798437,GAME,8038,52M,"100,000+",0,Teen,"July 12, 2018",1.4.1,High
668744,PERSONALIZATION,292,7.9M,"10,000+",0,Everyone,"March 15, 2017",1.0.50,High
461378,GAME,20,65M,"1,000+",$0.99,Everyone 10+,"March 27, 2018",1.0.0,High
341864,COMMUNICATION,71740,5.8M,"5,000,000+",0,Everyone,"June 27, 2018",2.0.7.0014,High
415272,FAMILY,4635,3.9M,"1,000,000+",0,Everyone,"January 1, 2018",1.7,Low
194795,GAME,148177,78M,"10,000,000+",0,Everyone,"July 27, 2018",1.7.2,Low
882565,ART_AND_DESIGN,174531,24M,"10,000,000+",0,Everyone,"July 31, 2018",1.6.1,High
723518,FAMILY,1791,56M,"500,000+",0,Everyone,"June 2, 2018",5.3.11,High
656824,NEWS_AND_MAGAZINES,803,8.0M,"50,000+",0,Everyone 10+,"July 23, 2018",3.7.10.0.44.899,Low
866627,PRODUCTIVITY,209696,49M,"5,000,000+",0,Everyone,"June 18, 2018",3.2.258.1.5165,High
166111,FAMILY,51068,57M,"100,000+",$4.99,Teen,"June 21, 2018",1.574,High
777292,AUTO_AND_VEHICLES,6090,27M,"100,000+",0,Everyone,"July 3, 2018",1.7,High
362020,MEDICAL,17,37M,"5,000+",0,Everyone,"July 19, 2018",1.5.0,High
461852,FINANCE,16961,32M,"500,000+",0,Everyone,"August 4, 2018",2.12.100,High
256719,WEATHER,14051,8.7M,"100,000+",$3.99,Everyone,"August 4, 2018",8.5,High
428146,FAMILY,29495,56M,"1,000,000+",0,Teen,"May 24, 2018",1.11.0,High
684905,FINANCE,510392,79M,"10,000,000+",0,Everyone,"August 1, 2018",5.38.1,High
129901,PHOTOGRAPHY,259450,17M,"10,000,000+",0,Everyone,"May 24, 2018",1.0.4,High
748504,LIFESTYLE,242,36M,"50,000+",0,Everyone,"May 14, 2018",1.2.1,Low
893309,PHOTOGRAPHY,3,8.5M,100+,0,Everyone,"July 17, 2018",1.0.10,Low
999218,HEALTH_AND_FITNESS,293,19M,"50,000+",0,Everyone,"July 20, 2018",2.4.43,Low
638250,PHOTOGRAPHY,50424,82M,"1,000,000+",0,Everyone,"August 2, 2018",584,High
490063,GAME,8,6.3M,100+,$0.99,Teen,"July 18, 2015",1.0.0,High
600761,VIDEO_PLAYERS,3484,41M,"500,000+",0,Everyone,"December 18, 2017",3.0.1,Low
623522,GAME,4578476,24M,"50,000,000+",0,Everyone 10+,"July 17, 2018",1.4.51,High
317719,FAMILY,364013,27M,"1,000,000+",0,Everyone 10+,"August 6, 2018",14.4.4.00,High
480198,FINANCE,4254,3.2M,"100,000+",0,Everyone,"August 29, 2017",2.5,High
953146,AUTO_AND_VEHICLES,73,23M,"1,000+",0,Everyone,"June 5, 2018",0.994,High
254513,AUTO_AND_VEHICLES,534,5.7M,"10,000+",0,Everyone,"July 8, 2018",1.9.1,High
327893,TOOLS,954,7.6M,"10,000+",0,Teen,"July 11, 2016",0.4.1,High
256538,VIDEO_PLAYERS,167,2.0M,"1,000+",$0.99,Everyone,"June 21, 2018",3.3.2,Low
272001,MAPS_AND_NAVIGATION,15865,3.3M,"1,000,000+",0,Everyone,"August 3, 2018",10.0,High
291307,GAME,5849,5.1M,"500,000+",0,Everyone,"September 13, 2017",1.2.2,High
352109,SPORTS,36,2.6M,100+,0,Everyone,"February 11, 2017",1.1,High
150175,BOOKS_AND_REFERENCE,527,2.9M,"100,000+",0,Everyone,"March 31, 2018",14.0,High
408243,TOOLS,85,2.4M,"1,000+",$2.99,Everyone,"July 5, 2018",1.9,High
114091,BOOKS_AND_REFERENCE,116507,5.0M,"1,000,000+",0,Teen,"August 1, 2018",2.0.075,High
683264,FINANCE,642,3.2M,"10,000+",0,Everyone,"April 27, 2018",2018.04.27,High
227990,FAMILY,301,5.6M,"10,000+",0,Everyone,"July 1, 2018",1.0,High
130022,PERSONALIZATION,6,234k,100+,0,Everyone,"August 10, 2013",1.0,Low
7688,FAMILY,20178,9.0M,"100,000+",0,Everyone,"May 26, 2014",1.7.3,High
98518,HEALTH_AND_FITNESS,217,9.4M,"50,000+",0,Teen,"August 23, 2017",4.6.2,Low
490127,GAME,19070,90M,"100,000+",0,Everyone 10+,"August 4, 2018",1.0,High
100359,MEDICAL,6185,38M,"100,000+",0,Everyone,"August 3, 2018",1.2.0,High
106266,ART_AND_DESIGN,176,10M,"100,000+",0,Everyone,"April 2, 2018",1.0,High
589052,AUTO_AND_VEHICLES,197136,38M,"1,000,000+",0,Everyone,"July 15, 2018",8.31,High
617645,PRODUCTIVITY,9653,5.1M,"1,000,000+",0,Everyone,"August 6, 2018",1.2.5,High
609182,HEALTH_AND_FITNESS,1,12M,50+,0,Everyone,"April 9, 2018",1.0.8.506,High
34605,FOOD_AND_DRINK,3803,15M,"500,000+",0,Everyone,"February 22, 2018",1.6,High
167312,HEALTH_AND_FITNESS,144040,55M,"5,000,000+",0,Everyone,"July 27, 2018",18.7.1,High
511338,AUTO_AND_VEHICLES,10479,33M,"100,000+",0,Everyone,"July 18, 2018",1.7.1,High
469278,HOUSE_AND_HOME,162243,12M,"10,000,000+",0,Everyone,"July 26, 2018",8.18,High
407940,FINANCE,159,14M,"1,000+",0,Everyone,"September 12, 2017",4.2.87,High
141529,GAME,4487182,55M,"50,000,000+",0,Teen,"July 4, 2018",15.1.2,High
